id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_max_input_flows_limit_aggregated_vintage_method
754,battery,2030,32,10,10,0.0
755,battery,2030,32,11,11,0.0
756,battery,2030,32,12,12,0.0
757,battery,2030,32,13,13,0.0
758,battery,2030,32,14,14,0.0
759,battery,2030,32,15,15,0.0
760,battery,2030,32,16,16,0.0
761,battery,2030,32,17,17,0.0
762,battery,2030,32,18,18,0.0
763,battery,2030,32,19,19,0.0
764,battery,2030,32,20,20,0.0
765,battery,2030,32,21,21,0.0
766,battery,2030,32,22,22,0.0
767,battery,2030,32,23,23,0.0
768,battery,2030,32,24,24,0.0
769,battery,2030,33,1,1,0.0
770,battery,2030,33,2,2,0.0
771,battery,2030,33,3,3,0.0
772,battery,2030,33,4,4,0.0
773,battery,2030,33,5,5,0.0
774,battery,2030,33,6,6,0.0
775,battery,2030,33,7,7,0.0
776,battery,2030,33,8,8,0.0
777,battery,2030,33,9,9,0.0
778,battery,2030,33,10,10,0.0
779,battery,2030,33,11,11,0.0
780,battery,2030,33,12,12,0.0
781,battery,2030,33,13,13,0.0
782,battery,2030,33,14,14,0.0
783,battery,2030,33,15,15,0.0
784,battery,2030,33,16,16,0.0
785,battery,2030,33,17,17,0.0
786,battery,2030,33,18,18,0.0
787,battery,2030,33,19,19,0.0
788,battery,2030,33,20,20,0.0
789,battery,2030,33,21,21,0.0
790,battery,2030,33,22,22,0.0
791,battery,2030,33,23,23,0.0
792,battery,2030,33,24,24,0.0
793,battery,2030,34,1,1,0.0
794,battery,2030,34,2,2,0.0
795,battery,2030,34,3,3,0.0
796,battery,2030,34,4,4,0.0
797,battery,2030,34,5,5,8.559065689450011e-18
798,battery,2030,34,6,6,0.0
799,battery,2030,34,7,7,0.0
800,battery,2030,34,8,8,0.0
801,battery,2030,34,9,9,0.0
802,battery,2030,34,10,10,0.0
803,battery,2030,34,11,11,0.0
804,battery,2030,34,12,12,0.0
805,battery,2030,34,13,13,0.0
806,battery,2030,34,14,14,0.0
807,battery,2030,34,15,15,0.0
808,battery,2030,34,16,16,0.0
809,battery,2030,34,17,17,0.0
810,battery,2030,34,18,18,0.0
811,battery,2030,34,19,19,0.0
812,battery,2030,34,20,20,0.0
813,battery,2030,34,21,21,0.0
814,battery,2030,34,22,22,0.0
815,battery,2030,34,23,23,0.0
816,battery,2030,34,24,24,0.0
817,battery,2030,35,1,1,0.0
818,battery,2030,35,2,2,0.0
819,battery,2030,35,3,3,0.0
820,battery,2030,35,4,4,0.0
821,battery,2030,35,5,5,0.0
822,battery,2030,35,6,6,0.0
823,battery,2030,35,7,7,0.0
824,battery,2030,35,8,8,0.0
825,battery,2030,35,9,9,0.0
826,battery,2030,35,10,10,0.0
827,battery,2030,35,11,11,0.0
828,battery,2030,35,12,12,0.0
829,battery,2030,35,13,13,0.0
830,battery,2030,35,14,14,0.0
831,battery,2030,35,15,15,0.0
832,battery,2030,35,16,16,0.0
833,battery,2030,35,17,17,0.0
834,battery,2030,35,18,18,0.0
835,battery,2030,35,19,19,0.0
836,battery,2030,35,20,20,0.0
837,battery,2030,35,21,21,0.0
838,battery,2030,35,22,22,0.0
839,battery,2030,35,23,23,0.0
840,battery,2030,35,24,24,0.0
841,battery,2030,36,1,1,-0.17570325418050245
842,battery,2030,36,2,2,-0.17570325418050245
843,battery,2030,36,3,3,0.0
844,battery,2030,36,4,4,0.0
845,battery,2030,36,5,5,0.0
846,battery,2030,36,6,6,0.0
847,battery,2030,36,7,7,0.0
848,battery,2030,36,8,8,0.0
849,battery,2030,36,9,9,0.0
850,battery,2030,36,10,10,0.0
851,battery,2030,36,11,11,0.0
852,battery,2030,36,12,12,0.0
853,battery,2030,36,13,13,0.0
854,battery,2030,36,14,14,0.0
855,battery,2030,36,15,15,0.0
856,battery,2030,36,16,16,0.0
857,battery,2030,36,17,17,0.0
858,battery,2030,36,18,18,0.0
859,battery,2030,36,19,19,0.0
860,battery,2030,36,20,20,0.0
861,battery,2030,36,21,21,0.0
862,battery,2030,36,22,22,0.0
863,battery,2030,36,23,23,0.0
864,battery,2030,36,24,24,0.0
865,h2_storage,2030,1,1,1,0.0
866,h2_storage,2030,1,2,2,0.0
867,h2_storage,2030,1,3,3,0.0
868,h2_storage,2030,1,4,4,0.0
869,h2_storage,2030,1,5,5,0.0
870,h2_storage,2030,1,6,6,0.0
871,h2_storage,2030,1,7,7,0.0
872,h2_storage,2030,1,8,8,0.0
873,h2_storage,2030,1,9,9,0.0
874,h2_storage,2030,1,10,10,0.0
875,h2_storage,2030,1,11,11,0.0
876,h2_storage,2030,1,12,12,0.0
877,h2_storage,2030,1,13,13,0.0
878,h2_storage,2030,1,14,14,0.0
879,h2_storage,2030,1,15,15,0.0
880,h2_storage,2030,1,16,16,0.0
881,h2_storage,2030,1,17,17,0.0
882,h2_storage,2030,1,18,18,0.0
883,h2_storage,2030,1,19,19,0.0
884,h2_storage,2030,1,20,20,0.0
885,h2_storage,2030,1,21,21,0.0
886,h2_storage,2030,1,22,22,0.0
887,h2_storage,2030,1,23,23,0.0
888,h2_storage,2030,1,24,24,0.0
889,h2_storage,2030,2,1,1,0.0
890,h2_storage,2030,2,2,2,0.0
891,h2_storage,2030,2,3,3,0.0
892,h2_storage,2030,2,4,4,0.0
893,h2_storage,2030,2,5,5,0.0
894,h2_storage,2030,2,6,6,0.0
895,h2_storage,2030,2,7,7,0.0
896,h2_storage,2030,2,8,8,0.0
897,h2_storage,2030,2,9,9,0.0
898,h2_storage,2030,2,10,10,0.0
899,h2_storage,2030,2,11,11,0.0
900,h2_storage,2030,2,12,12,0.0
901,h2_storage,2030,2,13,13,0.0
902,h2_storage,2030,2,14,14,0.0
903,h2_storage,2030,2,15,15,0.0
904,h2_storage,2030,2,16,16,0.0
905,h2_storage,2030,2,17,17,0.0
906,h2_storage,2030,2,18,18,0.0
907,h2_storage,2030,2,19,19,0.0
908,h2_storage,2030,2,20,20,0.0
909,h2_storage,2030,2,21,21,0.0
910,h2_storage,2030,2,22,22,0.0
911,h2_storage,2030,2,23,23,0.0
912,h2_storage,2030,2,24,24,0.0
913,h2_storage,2030,3,1,1,0.0
914,h2_storage,2030,3,2,2,0.0
915,h2_storage,2030,3,3,3,0.0
916,h2_storage,2030,3,4,4,0.0
917,h2_storage,2030,3,5,5,0.0
918,h2_storage,2030,3,6,6,0.0
919,h2_storage,2030,3,7,7,0.0
920,h2_storage,2030,3,8,8,0.0
921,h2_storage,2030,3,9,9,0.0
922,h2_storage,2030,3,10,10,0.0
923,h2_storage,2030,3,11,11,0.0
924,h2_storage,2030,3,12,12,0.0
925,h2_storage,2030,3,13,13,0.0
926,h2_storage,2030,3,14,14,0.0
927,h2_storage,2030,3,15,15,0.0
928,h2_storage,2030,3,16,16,0.0
929,h2_storage,2030,3,17,17,0.0
930,h2_storage,2030,3,18,18,0.0
931,h2_storage,2030,3,19,19,0.0
932,h2_storage,2030,3,20,20,0.0
933,h2_storage,2030,3,21,21,0.0
934,h2_storage,2030,3,22,22,0.0
935,h2_storage,2030,3,23,23,0.0
936,h2_storage,2030,3,24,24,0.0
937,h2_storage,2030,4,1,1,0.0
938,h2_storage,2030,4,2,2,0.0
939,h2_storage,2030,4,3,3,0.0
940,h2_storage,2030,4,4,4,0.0
941,h2_storage,2030,4,5,5,0.0
942,h2_storage,2030,4,6,6,0.0
943,h2_storage,2030,4,7,7,0.0
944,h2_storage,2030,4,8,8,0.0
945,h2_storage,2030,4,9,9,0.0
946,h2_storage,2030,4,10,10,0.0
947,h2_storage,2030,4,11,11,0.0
948,h2_storage,2030,4,12,12,0.0
949,h2_storage,2030,4,13,13,0.0
950,h2_storage,2030,4,14,14,0.0
951,h2_storage,2030,4,15,15,0.0
952,h2_storage,2030,4,16,16,0.0
953,h2_storage,2030,4,17,17,0.0
954,h2_storage,2030,4,18,18,0.0
955,h2_storage,2030,4,19,19,0.0
956,h2_storage,2030,4,20,20,0.0
957,h2_storage,2030,4,21,21,0.0
958,h2_storage,2030,4,22,22,0.0
959,h2_storage,2030,4,23,23,0.0
960,h2_storage,2030,4,24,24,0.0
961,h2_storage,2030,5,1,1,0.0
962,h2_storage,2030,5,2,2,0.0
963,h2_storage,2030,5,3,3,0.0
964,h2_storage,2030,5,4,4,0.0
965,h2_storage,2030,5,5,5,0.0
966,h2_storage,2030,5,6,6,0.0
967,h2_storage,2030,5,7,7,0.0
968,h2_storage,2030,5,8,8,0.0
969,h2_storage,2030,5,9,9,0.0
970,h2_storage,2030,5,10,10,0.0
971,h2_storage,2030,5,11,11,0.0
972,h2_storage,2030,5,12,12,0.0
973,h2_storage,2030,5,13,13,0.0
974,h2_storage,2030,5,14,14,0.0
975,h2_storage,2030,5,15,15,0.0
976,h2_storage,2030,5,16,16,0.0
977,h2_storage,2030,5,17,17,0.0
978,h2_storage,2030,5,18,18,0.0
979,h2_storage,2030,5,19,19,0.0
980,h2_storage,2030,5,20,20,0.0
981,h2_storage,2030,5,21,21,0.0
982,h2_storage,2030,5,22,22,0.0
983,h2_storage,2030,5,23,23,0.0
984,h2_storage,2030,5,24,24,0.0
985,h2_storage,2030,6,1,1,0.0
986,h2_storage,2030,6,2,2,0.0
987,h2_storage,2030,6,3,3,0.0
988,h2_storage,2030,6,4,4,0.0
989,h2_storage,2030,6,5,5,0.0
990,h2_storage,2030,6,6,6,0.0
991,h2_storage,2030,6,7,7,0.0
992,h2_storage,2030,6,8,8,0.0
993,h2_storage,2030,6,9,9,0.0
994,h2_storage,2030,6,10,10,0.0
995,h2_storage,2030,6,11,11,0.0
996,h2_storage,2030,6,12,12,0.0
997,h2_storage,2030,6,13,13,0.0
998,h2_storage,2030,6,14,14,0.0
999,h2_storage,2030,6,15,15,0.0
1000,h2_storage,2030,6,16,16,0.0
1001,h2_storage,2030,6,17,17,0.0
1002,h2_storage,2030,6,18,18,0.0
1003,h2_storage,2030,6,19,19,0.0
1004,h2_storage,2030,6,20,20,0.0
1005,h2_storage,2030,6,21,21,0.0
1006,h2_storage,2030,6,22,22,0.0
1007,h2_storage,2030,6,23,23,0.0
1008,h2_storage,2030,6,24,24,0.0
1009,h2_storage,2030,7,1,1,0.0
1010,h2_storage,2030,7,2,2,0.0
1011,h2_storage,2030,7,3,3,0.0
1012,h2_storage,2030,7,4,4,0.0
1013,h2_storage,2030,7,5,5,0.0
1014,h2_storage,2030,7,6,6,0.0
1015,h2_storage,2030,7,7,7,0.0
1016,h2_storage,2030,7,8,8,0.0
1017,h2_storage,2030,7,9,9,0.0
1018,h2_storage,2030,7,10,10,0.0
1019,h2_storage,2030,7,11,11,0.0
1020,h2_storage,2030,7,12,12,0.0
1021,h2_storage,2030,7,13,13,0.0
1022,h2_storage,2030,7,14,14,0.0
1023,h2_storage,2030,7,15,15,0.0
1024,h2_storage,2030,7,16,16,0.0
1025,h2_storage,2030,7,17,17,0.0
1026,h2_storage,2030,7,18,18,0.0
1027,h2_storage,2030,7,19,19,0.0
1028,h2_storage,2030,7,20,20,0.0
1029,h2_storage,2030,7,21,21,0.0
1030,h2_storage,2030,7,22,22,0.0
1031,h2_storage,2030,7,23,23,0.0
1032,h2_storage,2030,7,24,24,0.0
1033,h2_storage,2030,8,1,1,0.0
1034,h2_storage,2030,8,2,2,0.0
1035,h2_storage,2030,8,3,3,0.0
1036,h2_storage,2030,8,4,4,0.0
1037,h2_storage,2030,8,5,5,0.0
1038,h2_storage,2030,8,6,6,0.0
1039,h2_storage,2030,8,7,7,0.0
1040,h2_storage,2030,8,8,8,0.0
1041,h2_storage,2030,8,9,9,0.0
1042,h2_storage,2030,8,10,10,0.0
1043,h2_storage,2030,8,11,11,0.0
1044,h2_storage,2030,8,12,12,0.0
1045,h2_storage,2030,8,13,13,0.0
1046,h2_storage,2030,8,14,14,0.0
1047,h2_storage,2030,8,15,15,0.0
1048,h2_storage,2030,8,16,16,0.0
1049,h2_storage,2030,8,17,17,0.0
1050,h2_storage,2030,8,18,18,0.0
1051,h2_storage,2030,8,19,19,0.0
1052,h2_storage,2030,8,20,20,0.0
1053,h2_storage,2030,8,21,21,0.0
1054,h2_storage,2030,8,22,22,0.0
1055,h2_storage,2030,8,23,23,0.0
1056,h2_storage,2030,8,24,24,0.0
1057,h2_storage,2030,9,1,1,0.0
1058,h2_storage,2030,9,2,2,0.0
1059,h2_storage,2030,9,3,3,0.0
1060,h2_storage,2030,9,4,4,0.0
1061,h2_storage,2030,9,5,5,0.0
1062,h2_storage,2030,9,6,6,0.0
1063,h2_storage,2030,9,7,7,0.0
1064,h2_storage,2030,9,8,8,0.0
1065,h2_storage,2030,9,9,9,0.0
1066,h2_storage,2030,9,10,10,0.0
1067,h2_storage,2030,9,11,11,0.0
1068,h2_storage,2030,9,12,12,0.0
1069,h2_storage,2030,9,13,13,0.0
1070,h2_storage,2030,9,14,14,0.0
1071,h2_storage,2030,9,15,15,0.0
1072,h2_storage,2030,9,16,16,0.0
1073,h2_storage,2030,9,17,17,0.0
1074,h2_storage,2030,9,18,18,0.0
1075,h2_storage,2030,9,19,19,0.0
1076,h2_storage,2030,9,20,20,0.0
1077,h2_storage,2030,9,21,21,0.0
1078,h2_storage,2030,9,22,22,0.0
1079,h2_storage,2030,9,23,23,0.0
1080,h2_storage,2030,9,24,24,0.0
1081,h2_storage,2030,10,1,1,0.0
1082,h2_storage,2030,10,2,2,0.0
1083,h2_storage,2030,10,3,3,0.0
1084,h2_storage,2030,10,4,4,0.0
1085,h2_storage,2030,10,5,5,0.0
1086,h2_storage,2030,10,6,6,0.0
1087,h2_storage,2030,10,7,7,0.0
1088,h2_storage,2030,10,8,8,0.0
1089,h2_storage,2030,10,9,9,0.0
1090,h2_storage,2030,10,10,10,0.0
1091,h2_storage,2030,10,11,11,0.0
1092,h2_storage,2030,10,12,12,0.0
1093,h2_storage,2030,10,13,13,0.0
1094,h2_storage,2030,10,14,14,0.0
1095,h2_storage,2030,10,15,15,0.0
1096,h2_storage,2030,10,16,16,0.0
1097,h2_storage,2030,10,17,17,0.0
1098,h2_storage,2030,10,18,18,0.0
1099,h2_storage,2030,10,19,19,0.0
1100,h2_storage,2030,10,20,20,0.0
1101,h2_storage,2030,10,21,21,0.0
1102,h2_storage,2030,10,22,22,0.0
1103,h2_storage,2030,10,23,23,0.0
1104,h2_storage,2030,10,24,24,0.0
1105,h2_storage,2030,11,1,1,0.0
1106,h2_storage,2030,11,2,2,0.0
1107,h2_storage,2030,11,3,3,0.0
1108,h2_storage,2030,11,4,4,0.0
1109,h2_storage,2030,11,5,5,0.0
1110,h2_storage,2030,11,6,6,0.0
1111,h2_storage,2030,11,7,7,0.0
1112,h2_storage,2030,11,8,8,0.0
1113,h2_storage,2030,11,9,9,0.0
1114,h2_storage,2030,11,10,10,0.0
1115,h2_storage,2030,11,11,11,0.0
1116,h2_storage,2030,11,12,12,0.0
1117,h2_storage,2030,11,13,13,0.0
1118,h2_storage,2030,11,14,14,0.0
1119,h2_storage,2030,11,15,15,0.0
1120,h2_storage,2030,11,16,16,0.0
1121,h2_storage,2030,11,17,17,0.0
1122,h2_storage,2030,11,18,18,0.0
1123,h2_storage,2030,11,19,19,0.0
1124,h2_storage,2030,11,20,20,0.0
1125,h2_storage,2030,11,21,21,0.0
1126,h2_storage,2030,11,22,22,0.0
1127,h2_storage,2030,11,23,23,0.0
1128,h2_storage,2030,11,24,24,0.0
1129,h2_storage,2030,12,1,1,0.0
1130,h2_storage,2030,12,2,2,0.0
1131,h2_storage,2030,12,3,3,0.0
1132,h2_storage,2030,12,4,4,0.0
1133,h2_storage,2030,12,5,5,0.0
1134,h2_storage,2030,12,6,6,0.0
1135,h2_storage,2030,12,7,7,0.0
1136,h2_storage,2030,12,8,8,0.0
1137,h2_storage,2030,12,9,9,0.0
1138,h2_storage,2030,12,10,10,0.0
1139,h2_storage,2030,12,11,11,0.0
1140,h2_storage,2030,12,12,12,0.0
1141,h2_storage,2030,12,13,13,0.0
1142,h2_storage,2030,12,14,14,0.0
1143,h2_storage,2030,12,15,15,0.0
1144,h2_storage,2030,12,16,16,0.0
1145,h2_storage,2030,12,17,17,0.0
1146,h2_storage,2030,12,18,18,0.0
1147,h2_storage,2030,12,19,19,0.0
1148,h2_storage,2030,12,20,20,0.0
1149,h2_storage,2030,12,21,21,0.0
1150,h2_storage,2030,12,22,22,0.0
1151,h2_storage,2030,12,23,23,0.0
1152,h2_storage,2030,12,24,24,0.0
1153,h2_storage,2030,13,1,1,0.0
1154,h2_storage,2030,13,2,2,0.0
1155,h2_storage,2030,13,3,3,0.0
1156,h2_storage,2030,13,4,4,0.0
1157,h2_storage,2030,13,5,5,0.0
1158,h2_storage,2030,13,6,6,0.0
1159,h2_storage,2030,13,7,7,0.0
1160,h2_storage,2030,13,8,8,0.0
1161,h2_storage,2030,13,9,9,0.0
1162,h2_storage,2030,13,10,10,0.0
1163,h2_storage,2030,13,11,11,0.0
1164,h2_storage,2030,13,12,12,0.0
1165,h2_storage,2030,13,13,13,0.0
1166,h2_storage,2030,13,14,14,0.0
1167,h2_storage,2030,13,15,15,0.0
1168,h2_storage,2030,13,16,16,0.0
1169,h2_storage,2030,13,17,17,0.0
1170,h2_storage,2030,13,18,18,0.0
1171,h2_storage,2030,13,19,19,0.0
1172,h2_storage,2030,13,20,20,0.0
1173,h2_storage,2030,13,21,21,0.0
1174,h2_storage,2030,13,22,22,0.0
1175,h2_storage,2030,13,23,23,0.0
1176,h2_storage,2030,13,24,24,0.0
1177,h2_storage,2030,14,1,1,0.0
1178,h2_storage,2030,14,2,2,0.0
1179,h2_storage,2030,14,3,3,0.0
1180,h2_storage,2030,14,4,4,0.0
1181,h2_storage,2030,14,5,5,0.0
1182,h2_storage,2030,14,6,6,0.0
1183,h2_storage,2030,14,7,7,0.0
1184,h2_storage,2030,14,8,8,0.0
1185,h2_storage,2030,14,9,9,0.0
1186,h2_storage,2030,14,10,10,0.0
1187,h2_storage,2030,14,11,11,0.0
1188,h2_storage,2030,14,12,12,0.0
1189,h2_storage,2030,14,13,13,0.0
1190,h2_storage,2030,14,14,14,0.0
1191,h2_storage,2030,14,15,15,0.0
1192,h2_storage,2030,14,16,16,0.0
1193,h2_storage,2030,14,17,17,0.0
1194,h2_storage,2030,14,18,18,0.0
1195,h2_storage,2030,14,19,19,0.0
1196,h2_storage,2030,14,20,20,0.0
1197,h2_storage,2030,14,21,21,0.0
1198,h2_storage,2030,14,22,22,0.0
1199,h2_storage,2030,14,23,23,0.0
1200,h2_storage,2030,14,24,24,0.0
1201,h2_storage,2030,15,1,1,0.0
1202,h2_storage,2030,15,2,2,0.0
1203,h2_storage,2030,15,3,3,0.0
1204,h2_storage,2030,15,4,4,0.0
1205,h2_storage,2030,15,5,5,0.0
1206,h2_storage,2030,15,6,6,0.0
1207,h2_storage,2030,15,7,7,0.0
1208,h2_storage,2030,15,8,8,0.0
1209,h2_storage,2030,15,9,9,0.0
1210,h2_storage,2030,15,10,10,0.0
1211,h2_storage,2030,15,11,11,0.0
1212,h2_storage,2030,15,12,12,0.0
1213,h2_storage,2030,15,13,13,0.0
1214,h2_storage,2030,15,14,14,0.0
1215,h2_storage,2030,15,15,15,0.0
1216,h2_storage,2030,15,16,16,0.0
1217,h2_storage,2030,15,17,17,0.0
1218,h2_storage,2030,15,18,18,0.0
1219,h2_storage,2030,15,19,19,0.0
1220,h2_storage,2030,15,20,20,0.0
1221,h2_storage,2030,15,21,21,0.0
1222,h2_storage,2030,15,22,22,0.0
1223,h2_storage,2030,15,23,23,0.0
1224,h2_storage,2030,15,24,24,0.0
1225,h2_storage,2030,16,1,1,0.0
1226,h2_storage,2030,16,2,2,0.0
1227,h2_storage,2030,16,3,3,0.0
1228,h2_storage,2030,16,4,4,0.0
1229,h2_storage,2030,16,5,5,0.0
1230,h2_storage,2030,16,6,6,0.0
1231,h2_storage,2030,16,7,7,0.0
1232,h2_storage,2030,16,8,8,0.0
1233,h2_storage,2030,16,9,9,0.0
1234,h2_storage,2030,16,10,10,0.0
1235,h2_storage,2030,16,11,11,0.0
1236,h2_storage,2030,16,12,12,0.0
1237,h2_storage,2030,16,13,13,0.0
1238,h2_storage,2030,16,14,14,0.0
1239,h2_storage,2030,16,15,15,0.0
1240,h2_storage,2030,16,16,16,0.0
1241,h2_storage,2030,16,17,17,0.0
1242,h2_storage,2030,16,18,18,0.0
1243,h2_storage,2030,16,19,19,0.0
1244,h2_storage,2030,16,20,20,0.0
1245,h2_storage,2030,16,21,21,0.0
1246,h2_storage,2030,16,22,22,0.0
1247,h2_storage,2030,16,23,23,0.0
1248,h2_storage,2030,16,24,24,0.0
1249,h2_storage,2030,17,1,1,0.0
1250,h2_storage,2030,17,2,2,0.0
1251,h2_storage,2030,17,3,3,0.0
1252,h2_storage,2030,17,4,4,0.0
1253,h2_storage,2030,17,5,5,0.0
1254,h2_storage,2030,17,6,6,0.0
1255,h2_storage,2030,17,7,7,0.0
1256,h2_storage,2030,17,8,8,0.0
1257,h2_storage,2030,17,9,9,0.0
1258,h2_storage,2030,17,10,10,0.0
1259,h2_storage,2030,17,11,11,0.0
1260,h2_storage,2030,17,12,12,0.0
1261,h2_storage,2030,17,13,13,0.0
1262,h2_storage,2030,17,14,14,0.0
1263,h2_storage,2030,17,15,15,0.0
1264,h2_storage,2030,17,16,16,0.0
1265,h2_storage,2030,17,17,17,0.0
1266,h2_storage,2030,17,18,18,0.0
1267,h2_storage,2030,17,19,19,0.0
1268,h2_storage,2030,17,20,20,0.0
1269,h2_storage,2030,17,21,21,0.0
1270,h2_storage,2030,17,22,22,0.0
1271,h2_storage,2030,17,23,23,0.0
1272,h2_storage,2030,17,24,24,0.0
1273,h2_storage,2030,18,1,1,0.0
1274,h2_storage,2030,18,2,2,0.0
1275,h2_storage,2030,18,3,3,0.0
1276,h2_storage,2030,18,4,4,0.0
1277,h2_storage,2030,18,5,5,0.0
1278,h2_storage,2030,18,6,6,0.0
1279,h2_storage,2030,18,7,7,0.0
1280,h2_storage,2030,18,8,8,0.0
1281,h2_storage,2030,18,9,9,0.0
1282,h2_storage,2030,18,10,10,0.0
1283,h2_storage,2030,18,11,11,0.0
1284,h2_storage,2030,18,12,12,0.0
1285,h2_storage,2030,18,13,13,0.0
1286,h2_storage,2030,18,14,14,0.0
1287,h2_storage,2030,18,15,15,0.0
1288,h2_storage,2030,18,16,16,0.0
1289,h2_storage,2030,18,17,17,0.0
1290,h2_storage,2030,18,18,18,0.0
1291,h2_storage,2030,18,19,19,0.0
1292,h2_storage,2030,18,20,20,0.0
1293,h2_storage,2030,18,21,21,0.0
1294,h2_storage,2030,18,22,22,0.0
1295,h2_storage,2030,18,23,23,0.0
1296,h2_storage,2030,18,24,24,0.0
1297,h2_storage,2030,19,1,1,0.0
1298,h2_storage,2030,19,2,2,0.0
1299,h2_storage,2030,19,3,3,0.0
1300,h2_storage,2030,19,4,4,0.0
1301,h2_storage,2030,19,5,5,0.0
1302,h2_storage,2030,19,6,6,0.0
1303,h2_storage,2030,19,7,7,0.0
1304,h2_storage,2030,19,8,8,0.0
1305,h2_storage,2030,19,9,9,0.0
1306,h2_storage,2030,19,10,10,0.0
1307,h2_storage,2030,19,11,11,0.0
1308,h2_storage,2030,19,12,12,0.0
1309,h2_storage,2030,19,13,13,0.0
1310,h2_storage,2030,19,14,14,0.0
1311,h2_storage,2030,19,15,15,0.0
1312,h2_storage,2030,19,16,16,0.0
1313,h2_storage,2030,19,17,17,0.0
1314,h2_storage,2030,19,18,18,0.0
1315,h2_storage,2030,19,19,19,0.0
1316,h2_storage,2030,19,20,20,0.0
1317,h2_storage,2030,19,21,21,0.0
1318,h2_storage,2030,19,22,22,0.0
1319,h2_storage,2030,19,23,23,0.0
1320,h2_storage,2030,19,24,24,0.0
1321,h2_storage,2030,20,1,1,0.0
1322,h2_storage,2030,20,2,2,0.0
1323,h2_storage,2030,20,3,3,0.0
1324,h2_storage,2030,20,4,4,0.0
1325,h2_storage,2030,20,5,5,0.0
1326,h2_storage,2030,20,6,6,0.0
1327,h2_storage,2030,20,7,7,0.0
1328,h2_storage,2030,20,8,8,0.0
1329,h2_storage,2030,20,9,9,0.0
1330,h2_storage,2030,20,10,10,0.0
1331,h2_storage,2030,20,11,11,0.0
1332,h2_storage,2030,20,12,12,0.0
1333,h2_storage,2030,20,13,13,0.0
1334,h2_storage,2030,20,14,14,0.0
1335,h2_storage,2030,20,15,15,0.0
1336,h2_storage,2030,20,16,16,0.0
1337,h2_storage,2030,20,17,17,0.0
1338,h2_storage,2030,20,18,18,0.0
1339,h2_storage,2030,20,19,19,0.0
1340,h2_storage,2030,20,20,20,0.0
1341,h2_storage,2030,20,21,21,0.0
1342,h2_storage,2030,20,22,22,0.0
1343,h2_storage,2030,20,23,23,0.0
1344,h2_storage,2030,20,24,24,0.0
1345,h2_storage,2030,21,1,1,0.0
1346,h2_storage,2030,21,2,2,0.0
1347,h2_storage,2030,21,3,3,0.0
1348,h2_storage,2030,21,4,4,0.0
1349,h2_storage,2030,21,5,5,0.0
1350,h2_storage,2030,21,6,6,0.0
1351,h2_storage,2030,21,7,7,0.0
1352,h2_storage,2030,21,8,8,0.0
1353,h2_storage,2030,21,9,9,0.0
1354,h2_storage,2030,21,10,10,0.0
1355,h2_storage,2030,21,11,11,0.0
1356,h2_storage,2030,21,12,12,0.0
1357,h2_storage,2030,21,13,13,0.0
1358,h2_storage,2030,21,14,14,0.0
1359,h2_storage,2030,21,15,15,0.0
1360,h2_storage,2030,21,16,16,0.0
1361,h2_storage,2030,21,17,17,0.0
1362,h2_storage,2030,21,18,18,0.0
1363,h2_storage,2030,21,19,19,0.0
1364,h2_storage,2030,21,20,20,0.0
1365,h2_storage,2030,21,21,21,0.0
1366,h2_storage,2030,21,22,22,0.0
1367,h2_storage,2030,21,23,23,0.0
1368,h2_storage,2030,21,24,24,0.0
1369,h2_storage,2030,22,1,1,0.0
1370,h2_storage,2030,22,2,2,0.0
1371,h2_storage,2030,22,3,3,0.0
1372,h2_storage,2030,22,4,4,0.0
1373,h2_storage,2030,22,5,5,0.0
1374,h2_storage,2030,22,6,6,0.0
1375,h2_storage,2030,22,7,7,0.0
1376,h2_storage,2030,22,8,8,0.0
1377,h2_storage,2030,22,9,9,0.0
1378,h2_storage,2030,22,10,10,0.0
1379,h2_storage,2030,22,11,11,0.0
1380,h2_storage,2030,22,12,12,0.0
1381,h2_storage,2030,22,13,13,0.0
1382,h2_storage,2030,22,14,14,0.0
1383,h2_storage,2030,22,15,15,0.0
1384,h2_storage,2030,22,16,16,0.0
1385,h2_storage,2030,22,17,17,0.0
1386,h2_storage,2030,22,18,18,0.0
1387,h2_storage,2030,22,19,19,0.0
1388,h2_storage,2030,22,20,20,0.0
1389,h2_storage,2030,22,21,21,0.0
1390,h2_storage,2030,22,22,22,0.0
1391,h2_storage,2030,22,23,23,0.0
1392,h2_storage,2030,22,24,24,0.0
1393,h2_storage,2030,23,1,1,0.0
1394,h2_storage,2030,23,2,2,0.0
1395,h2_storage,2030,23,3,3,0.0
1396,h2_storage,2030,23,4,4,0.0
1397,h2_storage,2030,23,5,5,0.0
1398,h2_storage,2030,23,6,6,0.0
1399,h2_storage,2030,23,7,7,0.0
1400,h2_storage,2030,23,8,8,0.0
1401,h2_storage,2030,23,9,9,0.0
1402,h2_storage,2030,23,10,10,0.0
1403,h2_storage,2030,23,11,11,0.0
1404,h2_storage,2030,23,12,12,0.0
1405,h2_storage,2030,23,13,13,0.0
1406,h2_storage,2030,23,14,14,0.0
1407,h2_storage,2030,23,15,15,0.0
1408,h2_storage,2030,23,16,16,0.0
1409,h2_storage,2030,23,17,17,0.0
1410,h2_storage,2030,23,18,18,0.0
1411,h2_storage,2030,23,19,19,0.0
1412,h2_storage,2030,23,20,20,0.0
